Code,Actual,Predicted,Error,AbsoluteError,SquaredError
CHEM,3.333333333333333,49.86263835755055,-46.529305024217216,46.529305024217216,2164.9762260366456
TRGU,55.23809523809524,49.99671079972505,5.24138443837019,5.24138443837019,27.47211083078919
SWID,9.0,29.21646038268134,-20.21646038268134,20.21646038268134,408.7052704045242
ASHA,82.0,35.60686804122976,46.39313195877024,46.39313195877024,2152.322692943869
OLIV,1.0,12.371770603286677,-11.371770603286677,11.371770603286677,129.31716665377505
IBOS,21.0,9.61988745650018,11.38011254349982,11.38011254349982,129.50696150272194
WINR,82.0,37.33092467740489,44.66907532259511,44.66907532259511,1995.3262901756757
MTMH,52.734375,20.678407242128653,32.05596775787134,32.05596775787134,1027.585068893687
TLDN,7.758620689655173,28.190924614043432,-20.432303924388258,20.432303924388258,417.4790436585718
GOTO,30.76923076923077,1.054468481014947,29.714762288215823,29.714762288215823,882.9670978451733
SICO,13.043478260869565,46.77470620707326,-33.731227946203695,33.731227946203695,1137.7957387587533
WIRG,67.85714285714286,40.732178541748546,27.124964315394315,27.124964315394315,735.763689111415
BIKE,67.05882352941175,45.43873956632552,21.62008396308623,21.62008396308623,467.4280305708984
STAA,55.833333333333336,30.332915370401267,25.50041796293207,25.50041796293207,650.2713162842285
NANO,21.0,16.294691334940033,4.705308665059967,4.705308665059967,22.139929633488407
SMKM,-18.181818181818183,6.887584339183631,-25.069402521001813,25.069402521001813,628.474942760012
NTBK,65.0,48.38445729377833,16.615542706221667,16.615542706221667,276.07625942227605
ENAK,-2.941176470588235,32.7705251246427,-35.711701595230934,35.711701595230934,1275.3256308268196
BAUT,82.0,36.45471441433845,45.54528558566155,45.54528558566155,2074.37303907947
ASLC,36.71875,31.48082180594347,5.237928194056529,5.237928194056529,27.435891766092293
NETV,68.36734693877551,13.701941030017178,54.66540590875833,54.66540590875833,2988.30660316931
SEMA,67.77777777777779,45.22474313980468,22.553034637973106,22.553034637973106,508.6393713816147
ADMR,82.0,31.93925234723477,50.06074765276523,50.06074765276523,2506.0784555538394
IPPE,82.0,31.284415185397286,50.715584814602714,50.715584814602714,2572.0705430871612
DRMA,-1.2,38.70672957733136,-39.90672957733136,39.90672957733136,1592.5470655582537
OBMD,-6.666666666666667,45.409667981929964,-52.07633464859663,52.07633464859663,2711.9446304326257
NASI,67.74193548387096,45.05222625778368,22.68970922608728,22.68970922608728,514.8229047643903
BSML,77.77777777777779,41.88396349436923,35.89381428340855,35.89381428340855,1288.3659038118237
AVIA,-8.60215053763441,10.3053811589904,-18.907531696624808,18.907531696624808,357.4947548588718
CMRY,12.012987012987011,-22.253397671230438,34.26638468421745,34.26638468421745,1174.185119326772
RMKE,0.0,48.59105669624834,-48.59105669624834,48.59105669624834,2361.0907908580202
WMPP,0.0,13.086395964327863,-13.086395964327863,13.086395964327863,171.2537593351766
WGSH,20.714285714285715,9.355391668993505,11.35889404529221,11.35889404529221,129.02447393217483
DEPO,54.56431535269709,25.161605339957923,29.40271001273917,29.40271001273917,864.5193560932323
TAYS,-8.333333333333332,36.11207554746273,-44.445408880796066,44.445408880796066,1975.3943705811457
BINO,22.463768115942027,42.10530602448924,-19.64153790854721,19.64153790854721,385.7900114128971
