Code,Actual,Predicted,Error,NegativeError,SquaredNError
BMBL,-39.8936170212766,14.9,-54.793617021276596,54.793617021276596,3002.3404662743324
CBPE,19.33333333333333,15.1,4.233333333333329,0.0,0.0
SOUL,-36.36363636363637,14.9,-51.263636363636365,51.263636363636365,2627.9604132231407
SUNI,0.6666666666666667,14.9,-14.233333333333334,14.233333333333334,202.5877777777778
WINE,134.10852713178295,15.1,119.00852713178296,0.0,0.0
ELIT,40.833333333333336,15.1,25.733333333333334,0.0,0.0
BEER,24.545454545454547,15.1,9.445454545454547,0.0,0.0
CBRE,47.22222222222222,15.1,32.12222222222222,0.0,0.0
VTNY,11.666666666666666,14.9,-3.2333333333333343,3.2333333333333343,10.45444444444445
PADA,10.0,15.0,-5.0,5.0,25.0
MMIX,27.368421052631582,15.1,12.268421052631583,0.0,0.0
ISAP,-26.041666666666668,15.0,-41.04166666666667,41.04166666666667,1684.418402777778
BELI,5.333333333333334,15.0,-9.666666666666666,9.666666666666666,93.44444444444443
KETR,-6.0,15.0,-21.0,21.0,441.0
ZATA,182.0,15.1,166.9,0.0,0.0
KDTN,6.666666666666667,14.9,-8.233333333333334,8.233333333333334,67.78777777777779
NINE,-37.333333333333336,15.0,-52.333333333333336,52.333333333333336,2738.777777777778
MKTR,9.166666666666666,15.0,-5.833333333333334,5.833333333333334,34.027777777777786
PRAY,-16.11111111111111,14.9,-31.011111111111113,31.011111111111113,961.6890123456791
CBUT,21.014492753623188,15.1,5.914492753623188,0.0,0.0
PDPP,-5.804512023925781,15.0,-20.80451202392578,20.80451202392578,432.8277205536724
BSBK,170.0,15.0,155.0,0.0,0.0
OMED,26.47058823529412,15.1,11.37058823529412,0.0,0.0
COAL,280.0,15.096578188168833,264.90342181183115,0.0,0.0
MEDS,127.2,15.1,112.10000000000001,0.0,0.0
BUAH,20.103092783505154,15.1,5.003092783505155,0.0,0.0
EURO,0.0,14.9,-14.9,14.9,222.01000000000002
CRAB,56.00000000000001,15.1,40.900000000000006,0.0,0.0
KLIN,-26.0,14.9,-40.9,40.9,1672.81
KKES,13.333333333333334,14.9,-1.5666666666666664,1.5666666666666664,2.4544444444444435
TOOL,8.661417322834646,15.0,-6.338582677165354,6.338582677165354,40.1776303552607
RAFI,38.88888888888889,15.1,23.78888888888889,0.0,0.0
ELPI,37.0,15.1,21.9,0.0,0.0
JARR,68.33333333333333,15.1,53.23333333333333,0.0,0.0
RCCC,0.8818336769386574,14.9,-14.018166323061344,14.018166323061344,196.5089870610112
AMMS,8.0,14.9,-6.9,6.9,47.61000000000001
KRYA,-20.0,14.9,-34.9,34.9,1218.01
AXIO,54.285714285714285,15.0,39.285714285714285,0.0,0.0
HATM,17.5,15.1,2.4000000000000004,0.0,0.0
DEWI,48.0,15.1,32.9,0.0,0.0
GULA,-8.799999999999999,15.0,-23.799999999999997,23.799999999999997,566.4399999999998
CHEM,-16.666666666666664,14.9,-31.566666666666663,31.566666666666663,996.4544444444442
TRGU,123.8095238095238,15.1,108.7095238095238,0.0,0.0
SWID,-18.5,14.9,-33.4,33.4,1115.56
ASHA,280.0,15.1,264.9,0.0,0.0
OLIV,0.0,14.899999999999999,-14.899999999999999,14.899999999999999,222.00999999999996
IBOS,18.0,15.1,2.9000000000000004,0.0,0.0
WINR,112.0,15.1,96.9,0.0,0.0
MTMH,20.703125,15.1,5.603125,0.0,0.0
TLDN,0.8620689655172413,14.9,-14.037931034482758,14.037931034482758,197.06350772889417
GOTO,11.83431952662722,15.0,-3.1656804733727792,3.1656804733727792,10.021532859493703
SICO,-15.65217391304348,14.9,-30.552173913043482,30.552173913043482,933.4353308128547
WIRG,227.3809523809524,15.1,212.2809523809524,0.0,0.0
BIKE,37.64705882352941,15.0,22.647058823529413,0.0,0.0
STAA,35.833333333333336,15.1,20.733333333333334,0.0,0.0
NANO,60.0,15.1,44.9,0.0,0.0
SMKM,-32.57575757575758,14.9,-47.47575757575758,47.47575757575758,2253.947557392103
NTBK,3.0,14.900000047957544,-11.900000047957544,11.900000047957544,141.61000114138955
ENAK,-12.941176470588236,14.9,-27.841176470588238,27.841176470588238,775.1311072664361
BAUT,114.0,15.1,98.9,0.0,0.0
ASLC,12.5,14.9,-2.4000000000000004,2.4000000000000004,5.760000000000002
NETV,226.53061224489795,15.1,211.43061224489796,0.0,0.0
SEMA,34.44444444444444,15.1,19.34444444444444,0.0,0.0
ADMR,280.0,15.0,265.0,0.0,0.0
IPPE,114.0,15.1,98.9,0.0,0.0
DRMA,5.0,14.9,-9.9,9.9,98.01
OBMD,-21.666666666666668,15.0,-36.66666666666667,36.66666666666667,1344.4444444444448
NASI,39.35483870967742,15.1,24.254838709677422,0.0,0.0
BSML,11.965811965811966,14.9,-2.9341880341880344,2.9341880341880344,8.609459419972241
AVIA,-4.838709677419355,14.9,-19.738709677419354,19.738709677419354,389.6166597294485
CMRY,11.688311688311687,14.9,-3.211688311688313,3.211688311688313,10.314941811435327
RMKE,9.70873786407767,14.9,-5.191262135922331,5.191262135922331,26.949202563860883
WMPP,-6.25,14.9,-21.15,21.15,447.32249999999993
WGSH,58.57142857142858,15.1,43.471428571428575,0.0,0.0
DEPO,26.55601659751037,15.1,11.456016597510372,0.0,0.0
TAYS,-23.88888888888889,14.9,-38.78888888888889,38.78888888888889,1504.5779012345681
BINO,1.4492753623188406,14.9,-13.45072463768116,13.45072463768116,180.921993278723
