Code,Actual,Predicted,Error,AbsoluteError,SquaredError
COAL,204.0,16.39494128340693,187.60505871659308,187.60505871659308,35195.65805605634
MEDS,106.4,16.398363095238096,90.00163690476191,90.00163690476191,8100.294645536601
BUAH,18.04123711340206,16.398363095238096,1.6428740181639654,1.6428740181639654,2.6990350395582134
EURO,0.0,16.198363095238093,-16.198363095238093,16.198363095238093,262.38696696517144
CRAB,44.0,16.398363095238096,27.601636904761904,27.601636904761904,761.8503598223143
KLIN,-23.0,16.198363095238093,-39.19836309523809,39.19836309523809,1536.5116693461237
KKES,13.333333333333334,16.198363095238093,-2.8650297619047596,2.8650297619047596,8.208395536600044
TOOL,9.448818897637794,16.298363095238095,-6.8495441976003,6.8495441976003,46.916255714879945
RAFI,33.33333333333333,16.398363095238096,16.934970238095232,16.934970238095232,286.79321696517127
ELPI,47.0,16.398363095238096,30.601636904761904,30.601636904761904,936.4601812508857
JARR,80.0,16.398363095238096,63.601636904761904,63.601636904761904,4045.1682169651713
RCCC,-8.289241084346065,16.198363095238093,-24.48760417958416,24.48760417958416,599.6427584559876
AMMS,1.0,16.198363095238093,-15.198363095238093,15.198363095238093,230.99024077469525
KRYA,-18.4,16.198363095238093,-34.59836309523809,34.59836309523809,1197.046728869933
AXIO,50.0,16.298363095238095,33.701636904761905,33.701636904761905,1135.8003300604096
HATM,16.875,16.398363095238096,0.4766369047619037,0.4766369047619037,0.22718273898100805
DEWI,59.0,16.398363095238096,42.601636904761904,42.601636904761904,1814.8994669651713
GULA,-4.0,16.298363095238095,-20.298363095238095,20.298363095238095,412.02354434612386
CHEM,-16.0,16.198363095238093,-32.19836309523809,32.19836309523809,1036.7345860127905
TRGU,140.47619047619045,16.398363095238096,124.07782738095236,124.07782738095236,15395.30724757741
SWID,-12.5,16.198363095238093,-28.698363095238093,28.698363095238093,823.5960443461238
ASHA,204.0,16.398363095238096,187.6016369047619,187.6016369047619,35194.37416934613
OLIV,1.0,16.198363095238097,-15.198363095238097,15.198363095238097,230.99024077469534
IBOS,18.0,16.398363095238096,1.6016369047619037,1.6016369047619037,2.565240774695291
WINR,126.0,16.398363095238096,109.6016369047619,109.6016369047619,12012.518812203267
MTMH,24.609375,16.398363095238096,8.211011904761904,8.211011904761904,67.42071650014171
TLDN,2.586206896551724,16.198363095238093,-13.61215619868637,13.61215619868637,185.29079637743575
GOTO,11.242603550295858,16.298363095238095,-5.055759544942237,5.055759544942237,25.56070457627454
SICO,-9.565217391304348,16.198363095238093,-25.76358048654244,25.76358048654244,663.7620794865504
WIRG,161.9047619047619,16.398363095238096,145.5063988095238,145.5063988095238,21172.11209451619
BIKE,45.88235294117647,16.298363095238095,29.583989845938376,29.583989845938376,875.2124552045849
STAA,35.0,16.398363095238096,18.601636904761904,18.601636904761904,346.0208955366
NANO,46.0,16.398363095238096,29.601636904761904,29.601636904761904,876.2569074413619
SMKM,-17.424242424242426,16.198363095238093,-33.622605519480516,33.622605519480516,1130.4796019186017
NTBK,10.0,16.19836314319564,-6.198363143195639,6.198363143195639,38.41970565492612
ENAK,-7.0588235294117645,16.198363095238093,-23.257186624649858,23.257186624649858,540.8967296937923
BAUT,128.0,16.398363095238096,111.6016369047619,111.6016369047619,12454.925359822315
ASLC,16.40625,16.30625,0.10000000000000142,0.10000000000000142,0.010000000000000285
NETV,162.75510204081633,16.398363095238096,146.35673894557823,146.35673894557823,21420.295034784136
SEMA,32.22222222222222,16.398363095238096,15.823859126984125,15.823859126984125,250.3945176706388
ADMR,204.0,16.298363095238095,187.7016369047619,187.7016369047619,35231.904496727075
IPPE,128.0,16.398363095238096,111.6016369047619,111.6016369047619,12454.925359822315
DRMA,3.0,16.198363095238093,-13.198363095238093,13.198363095238093,174.19678839374288
OBMD,-20.0,16.298363095238095,-36.298363095238095,36.298363095238095,1317.5711633937428
NASI,38.064516129032256,16.398363095238096,21.66615303379416,21.66615303379416,469.4221872837879
BSML,19.65811965811966,16.398363095238096,3.259756562881563,3.259756562881563,10.626012849249422
AVIA,-3.763440860215054,16.198363095238093,-19.96180395545315,19.96180395545315,398.473617155945
CMRY,11.363636363636363,16.198363095238093,-4.83472673160173,4.83472673160173,23.374582569264348
RMKE,12.62135922330097,16.198363095238093,-3.577003871937123,3.577003871937123,12.794956699853168
WMPP,-6.875000000000001,16.198363095238093,-23.073363095238093,23.073363095238093,532.3800845246952
WGSH,44.285714285714285,16.398363095238096,27.88735119047619,27.88735119047619,777.7043564209537
DEPO,27.593360995850624,16.398363095238096,11.194997900612528,11.194997900612528,125.32797799471889
TAYS,-20.555555555555557,16.198363095238093,-36.75391865079365,36.75391865079365,1350.8505361891573
BINO,7.246376811594203,16.198363095238093,-8.95198628364389,8.95198628364389,80.13805842254835
