Code,Actual,Predicted,Error,NegativeError,SquaredNError
WIRG,161.9047619047619,16.28009528284035,145.62466662192156,0.0,0.0
BIKE,45.88235294117647,16.311414008430848,29.570938932745623,0.0,0.0
STAA,35.0,16.462858447382466,18.537141552617534,0.0,0.0
NANO,46.0,16.535899949484605,29.464100050515395,0.0,0.0
SMKM,-17.424242424242426,16.300229167024895,-33.72447159126732,33.72447159126732,1137.3399841101964
NTBK,10.0,16.27934676728771,-6.279346767287709,6.279346767287709,39.4301958238466
ENAK,-7.0588235294117645,16.396572530210815,-23.45539605962258,23.45539605962258,550.1556043137584
BAUT,128.0,16.52604879112089,111.47395120887911,0.0,0.0
ASLC,16.40625,16.31738804384074,0.08886195615925985,0.0,0.0
NETV,162.75510204081633,16.427816624912946,146.3272854159034,0.0,0.0
SEMA,32.22222222222222,16.31557313175402,15.9066490904682,0.0,0.0
ADMR,204.0,16.20729995047199,187.792700049528,0.0,0.0
IPPE,128.0,16.496913312231474,111.50308668776853,0.0,0.0
DRMA,3.0,16.408871830584626,-13.408871830584626,13.408871830584626,179.7978437690459
OBMD,-20.0,16.29205190071307,-36.29205190071307,36.29205190071307,1317.113031164051
NASI,38.064516129032256,16.29402064106863,21.770495487963625,0.0,0.0
BSML,19.65811965811966,16.31988565295898,3.338234005160679,0.0,0.0
AVIA,-3.763440860215054,16.2034052712073,-19.96684613142235,19.96684613142235,398.67494443589567
CMRY,11.363636363636363,16.530586502587827,-5.166950138951464,5.166950138951464,26.697373738410548
RMKE,12.62135922330097,16.462232019715515,-3.840872796414544,3.840872796414544,14.75230383823728
WMPP,-6.875000000000001,16.203405276570084,-23.078405276570084,23.078405276570084,532.6127901096179
WGSH,44.285714285714285,16.294998408545126,27.99071587716916,0.0,0.0
DEPO,27.593360995850624,16.502634913586967,11.090726082263657,0.0,0.0
TAYS,-20.555555555555557,16.298937462812944,-36.8544930183685,36.8544930183685,1358.2536556409725
BINO,7.246376811594203,16.333434915231585,-9.087058103637382,9.087058103637382,82.57462497888181
