Code,Actual,Predicted,Error,NegativeError,SquaredNError
GUNA,109.33333333333331,21.296875000000004,88.03645833333331,0.0,0.0
GOLF,38.0,21.296875000000004,16.703124999999996,0.0,0.0
LABS,123.52941176470588,21.29687495204955,102.23253681265633,0.0,0.0
ISEA,52.0,21.296875000000004,30.703124999999996,0.0,0.0
PART,19.047619047619047,21.096875,-2.0492559523809533,2.0492559523809533,4.199449958368768
BLES,73.77049180327869,21.296875000000004,52.47361680327869,0.0,0.0
SPRE,21.6,21.296875000000004,0.30312499999999787,0.0,0.0
BATR,8.181818181818182,21.096875,-12.915056818181819,12.915056818181819,166.79869261686468
SOLA,73.63636363636363,21.296875000000004,52.339488636363626,0.0,0.0
DATA,107.4468085106383,21.196875000000002,86.2499335106383,0.0,0.0
MHKI,110.0,21.296875000000004,88.703125,0.0,0.0
ATLA,144.0,21.296875000000004,122.703125,0.0,0.0
AREA,-13.740458015267176,21.096875,-34.83733301526718,34.83733301526718,1213.6397716166246
VISI,13.333333333333334,21.096875,-7.763541666666667,7.763541666666667,60.272579210069445
LIVE,16.89189189189189,21.096875,-4.2049831081081095,4.2049831081081095,17.681882939474537
BAIK,-42.44604316546763,21.196875000000002,-63.642918165467634,63.642918165467634,4050.4210326164102
HYGN,7.586206896551724,21.196875000000002,-13.610668103448278,13.610668103448278,185.25028622222433
MKAP,115.65217391304348,21.296875000000004,94.35529891304348,0.0,0.0
MEJA,4.854368932038835,21.196875000000002,-16.342506067961168,16.342506067961168,267.07750458134757
ALII,61.76470588235294,21.196875000000002,40.567830882352936,0.0,0.0
MPIX,14.17910447761194,21.096875,-6.917770522388061,6.917770522388061,47.855549000421185
TOSK,-6.4,21.096875,-27.496875000000003,27.496875000000003,756.0781347656251
UNTD,-12.5,21.096875,-33.596875,33.596875,1128.7500097656248
SMGA,22.857142857142858,21.296875000000004,1.560267857142854,0.0,0.0
GRPH,12.62135922330097,21.196875000000002,-8.575515776699032,8.575515776699032,73.539470836414
MSJA,70.0,21.296875000000004,48.703125,0.0,0.0
NICE,68.94977168949772,21.296875000000004,47.65289668949772,0.0,0.0
ACRO,13.88888888888889,21.096875,-7.207986111111111,7.207986111111111,51.955063777970686
SMLE,73.71428571428571,21.296875000000004,52.41741071428571,0.0,0.0
CGAS,56.80473372781065,21.196875000000002,35.60785872781065,0.0,0.0
