Code,Actual,Predicted,Error,NegativeError,SquaredNError
LOPI,-20.0,20.099786507033837,-40.09978650703384,40.09978650703384,1607.9928779096933
PTPS,-38.38383838383838,20.09986453095604,-58.48370291479442,58.48370291479442,3420.3435066259335
KOKA,14.84375,20.100004938245686,-5.256254938245686,5.256254938245686,27.62821597583216
BREN,142.30769230769232,20.102346676123265,122.20534563156906,0.0,0.0
IOTF,15.0,20.100213940627352,-5.100213940627352,5.100213940627352,26.012182240169583
KOCI,-35.0,20.099864530956104,-55.099864530956104,55.099864530956104,3035.9950713297144
STRK,204.0,20.100258219756455,183.89974178024355,0.0,0.0
AEGS,-19.0,20.099838414619647,-39.09983841461965,39.09983841461965,1528.7973640493663
BABY,4.511278195488721,20.0999435310397,-15.588665335550978,15.588665335550978,243.00648694380868
RSCH,25.217391304347824,20.099906542727492,5.117484761620332,0.0,0.0
LMAX,33.0,20.099732470018807,12.900267529981193,0.0,0.0
GRIA,-0.8333333333333334,20.101309721975184,-20.934643055308516,20.934643055308516,438.2592798531771
FOLK,-5.0,20.099927652833045,-25.099927652833045,25.099927652833045,630.0063681774529
PPRI,-33.57142857142857,20.09977359780907,-53.67120216923764,53.67120216923764,2880.597942291179
CYBR,182.0,20.100163768410585,161.8998362315894,0.0,0.0
HUMI,12.0,20.101157510282054,-8.101157510282054,8.101157510282054,65.62875300639932
MSIE,-34.0,20.099847438605092,-54.099847438605096,54.099847438605096,2926.7934928803465
ERAL,-1.5384615384615383,20.10017954249797,-21.63864108095951,21.63864108095951,468.2307878305885
HBAT,-24.074074074074076,20.099755951351497,-44.17383002542557,44.17383002542557,1951.32725911519
MUTU,23.14814814814815,20.100127779113933,3.048020369034216,0.0,0.0
CNMA,17.037037037037038,20.105387508337596,-3.0683504713005583,3.0683504713005583,9.414774614730359
RMKO,25.555555555555557,20.099760715633984,5.455794839921573,0.0,0.0
MAHA,98.30508474576273,20.102114114421937,78.20297063134079,0.0,0.0
INET,105.94059405940595,20.10043814378253,85.84015591562343,0.0,0.0
TGUK,31.818181818181817,20.10019819479662,11.717983623385198,0.0,0.0
CRSN,-1.6,20.099943531039813,-21.699943531039814,21.699943531039814,470.8875492503167
WIDI,46.0,20.09983841461965,25.90016158538035,0.0,0.0
GRPM,-24.166666666666668,20.09979116097835,-44.26645782764501,44.26645782764501,1959.5192886066745
AMMN,4.129793510324483,20.104488463677793,-15.97469495335331,15.97469495335331,255.19087885269172
VKTR,14.000000000000002,20.105758156392604,-6.105758156392602,6.105758156392602,37.280282664354786
RELF,43.333333333333336,20.10026933334694,23.233063999986395,0.0,0.0
KLAS,12.32876712328767,20.099911813737414,-7.771144690449743,7.771144690449743,60.39068979990523
MAXI,-37.0,20.100158985634174,-57.100158985634174,57.100158985634174,3260.428156184699
MPXL,19.444444444444446,20.09983841461964,-0.6553939701751936,0.6553939701751936,0.4295412561420026
JATI,136.0,20.099971412061617,115.90002858793838,0.0,0.0
RAAM,141.45299145299143,20.100120341838423,121.35287111115301,0.0,0.0
DOOH,0.0,20.10046523490344,-20.10046523490344,20.10046523490344,404.02870265956176
TYRE,13.768115942028986,20.09999674107289,-6.331880799043903,6.331880799043903,40.09271445330086
SMIL,59.0,20.10058184408152,38.89941815591848,0.0,0.0
AWAN,204.0,20.100023509306915,183.8999764906931,0.0,0.0
MENN,-32.05128205128205,20.09985417591983,-52.15113622720188,52.15113622720188,2719.7410097881684
PIPA,98.09523809523807,20.10011805629027,77.9951200389478,0.0,0.0
NCKL,12.4,20.10509222883311,-7.705092228833111,7.705092228833111,59.3684462548244
GTRA,85.33333333333334,20.099827413042544,65.2335059202908,0.0,0.0
HAJJ,44.285714285714285,20.099989852533724,24.18572443318056,0.0,0.0
NSSS,7.086614173228346,20.10171056316997,-13.015096389941624,13.015096389941624,169.3927340394715
CUAN,140.9090909090909,20.10054710466739,120.80854380442352,0.0,0.0
SAGE,51.0,20.100501032502077,30.899498967497923,0.0,0.0
TRON,63.33333333333333,20.100023509306848,43.23330982402648,0.0,0.0
PTMP,16.666666666666664,20.100050386452036,-3.433383719785372,3.433383719785372,11.788123767287237
BDKR,20.0,20.100000000966826,-0.10000000096682626,0.10000000096682626,0.010000000193365253
FUTR,70.0,20.10031284391899,49.899687156081015,0.0,0.0
PGEO,-4.0,20.10726476713291,-24.10726476713291,24.10726476713291,581.1602145526477
KING,-19.230769230769237,20.099901276060823,-39.33067050683006,39.33067050683006,1546.901642516832
CHIP,45.0,20.099735032396595,24.900264967603405,0.0,0.0
HALO,33.0,20.10026933334693,12.89973066665307,0.0,0.0
VAST,16.666666666666664,20.099996741072914,-3.43333007440625,3.43333007440625,11.787755399822425
HILL,25.6,20.099860501975922,5.50013949802408,0.0,0.0
PACK,-22.839506172839503,20.099790643700175,-42.93929681653968,42.93929681653968,1843.7832110988948
IRSX,-0.99009900990099,20.100158985634174,-21.090257995535165,21.090257995535165,444.79898231823495
FWCT,9.322033898305085,20.099825397101366,-10.777791498796281,10.777791498796281,116.16078959152539
NAYZ,-22.0,20.09989601373689,-42.09989601373689,42.09989601373689,1772.4012443674592
PEVE,62.41610738255034,20.099821757050705,42.31628562549963,0.0,0.0
LAJU,35.0,20.099996741072925,14.900003258927075,0.0,0.0
BMBL,-27.659574468085108,20.099776177489684,-47.75935064557479,47.75935064557479,2280.955574086965
CBPE,36.0,20.099771663758634,15.900228336241366,0.0,0.0
SOUL,-33.63636363636363,20.099771019210436,-53.73613465557407,53.73613465557407,2887.5721677219885
SUNI,9.333333333333334,20.09994353103967,-10.766610197706337,10.766610197706337,115.91989514935408
WINE,168.2170542635659,20.09998499753377,148.11706926603213,0.0,0.0
ELIT,53.333333333333336,20.099890755755002,33.23344257757833,0.0,0.0
BEER,20.0,20.100050386451954,-0.10005038645195441,0.10005038645195441,0.010010079829185423
CBRE,61.11111111111112,20.100017075000864,41.01109403611026,0.0,0.0
VTNY,14.444444444444445,20.10012610216755,-5.655681657723106,5.655681657723106,31.986735013505577
PADA,11.0,20.100104467773928,-9.100104467773928,9.100104467773928,82.811901324399
MMIX,30.526315789473685,20.09994353103976,10.426372258433926,0.0,0.0
ISAP,-22.916666666666664,20.100438143782533,-43.0171048104492,43.0171048104492,1850.4713062731714
BELI,8.444444444444445,20.11591169538948,-11.671467250945037,11.671467250945037,136.2231477898825
KETR,3.333333333333333,20.099852086057833,-16.7665187527245,16.7665187527245,281.1161510854624
ZATA,204.0,20.100552883536263,183.89944711646373,0.0,0.0
KDTN,14.000000000000002,20.099760715634222,-6.09976071563422,6.09976071563422,37.20708078799449
NINE,-28.000000000000004,20.09985511658406,-48.09985511658407,48.09985511658407,2313.596062236378
MKTR,14.166666666666666,20.101029539839224,-5.934362873172558,5.934362873172558,35.21666271048886
PRAY,-12.777777777777777,20.0997876558695,-32.87756543364728,32.87756543364728,1080.9343088437583
CBUT,34.05797101449276,20.099956792766633,13.958014221726124,0.0,0.0
PDPP,-10.67668914794922,20.099890755754938,-30.77657990370416,30.77657990370416,947.1978705690868
BSBK,200.0,20.101184333667444,179.89881566633255,0.0,0.0
