Code,Actual,Predicted,Error,NegativeError,SquaredNError
AYAM,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
MSTI,24.723247232472325,23.68662946940404,1.0366177630682856,0.0,0.0
IKPM,34.54545454545455,31.477064806150842,3.0683897393037043,0.0,0.0
RGAS,25.0,31.477064806150842,-6.4770648061508425,6.4770648061508425,41.95236850307785
UDNG,10.0,2.1759571018830277,7.824042898116972,0.0,0.0
LOPI,-10.0,-10.0,0.0,0.0,0.0
PTPS,29.29292929292929,31.477064806150842,-2.184135513221552,2.184135513221552,4.770447940115572
KOKA,34.375,31.477064806150842,2.8979351938491575,0.0,0.0
BREN,25.0,23.68662946940404,1.3133705305959609,0.0,0.0
IOTF,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
KOCI,18.33333333333333,31.477064806150842,-13.143731472817514,13.143731472817514,172.75767702953365
STRK,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
AEGS,7.000000000000001,2.1759571018830277,4.824042898116973,0.0,0.0
BABY,24.81203007518797,23.68662946940404,1.1254006057839305,0.0,0.0
RSCH,34.78260869565217,31.477064806150842,3.3055438895013296,0.0,0.0
LMAX,10.0,2.1759571018830277,7.824042898116972,0.0,0.0
GRIA,15.833333333333332,31.477064806150842,-15.64373147281751,15.64373147281751,244.7263343936211
FOLK,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
PPRI,33.57142857142857,31.477064806150842,2.094363765277727,0.0,0.0
CYBR,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
HUMI,20.0,31.477064806150842,-11.477064806150842,11.477064806150842,131.7230165645863
MSIE,-10.0,-10.0,0.0,0.0,0.0
ERAL,23.07692307692308,23.68662946940404,-0.6097063924809589,0.6097063924809589,0.3717418850321451
HBAT,9.25925925925926,9.87077441077441,-0.6115151515151513,0.6115151515151513,0.3739507805325985
MUTU,34.25925925925926,31.477064806150842,2.782194453108417,0.0,0.0
CNMA,17.77777777777778,13.08815054408831,4.689627233689469,0.0,0.0
RMKO,24.444444444444443,23.68662946940404,0.7578149750404037,0.0,0.0
MAHA,34.74576271186441,31.477064806150842,3.268697905713566,0.0,0.0
INET,34.65346534653465,31.477064806150842,3.17640054038381,0.0,0.0
TGUK,34.54545454545455,31.477064806150842,3.0683897393037043,0.0,0.0
CRSN,34.4,31.477064806150842,2.922935193849156,0.0,0.0
WIDI,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
GRPM,-10.0,-10.0,0.0,0.0,0.0
AMMN,7.374631268436578,13.08815054408831,-5.7135192756517315,5.7135192756517315,32.644302513243886
VKTR,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
RELF,10.0,-10.0,20.0,0.0,0.0
KLAS,34.93150684931507,31.477064806150842,3.454442043164228,0.0,0.0
MAXI,-5.0,31.477064806150842,-36.47706480615084,36.47706480615084,1330.5762568721284
MPXL,34.25925925925926,31.477064806150842,2.782194453108417,0.0,0.0
JATI,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
RAAM,24.786324786324787,23.68662946940404,1.099695316920748,0.0,0.0
DOOH,32.0,31.477064806150842,0.5229351938491575,0.0,0.0
TYRE,34.78260869565217,31.477064806150842,3.3055438895013296,0.0,0.0
SMIL,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
AWAN,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
MENN,8.974358974358974,-10.0,18.974358974358974,0.0,0.0
PIPA,34.285714285714285,31.477064806150842,2.8086494795634422,0.0,0.0
NCKL,12.8,13.08815054408831,-0.28815054408830854,0.28815054408830854,0.08303073605838825
GTRA,34.66666666666667,31.477064806150842,3.189601860515829,0.0,0.0
HAJJ,10.0,2.1759571018830277,7.824042898116972,0.0,0.0
NSSS,8.661417322834646,31.477064806150842,-22.815647483316198,22.815647483316198,520.5537700829527
CUAN,24.545454545454547,23.68662946940404,0.8588250760505076,0.0,0.0
SAGE,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
TRON,32.22222222222222,31.477064806150842,0.745157416071379,0.0,0.0
PTMP,20.833333333333336,31.477064806150842,-10.643731472817507,10.643731472817507,113.28901966544593
BDKR,33.0,31.477064806150842,1.5229351938491575,0.0,0.0
FUTR,8.0,31.477064806150842,-23.477064806150842,23.477064806150842,551.1725719122065
PGEO,5.714285714285714,13.08815054408831,-7.373864829802595,7.373864829802595,54.37388252819965
KING,0.0,2.1759571018830277,-2.1759571018830277,2.1759571018830277,4.734789309235185
CHIP,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
HALO,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
VAST,30.55555555555556,31.477064806150842,-0.9215092505952818,0.9215092505952818,0.8491792989326779
HILL,10.4,23.68662946940404,-13.286629469404039,13.286629469404039,176.53452265723584
PACK,-1.2345679012345678,2.1759571018830277,-3.4105250031175958,3.4105250031175958,11.631680796890276
IRSX,34.65346534653465,31.477064806150842,3.17640054038381,0.0,0.0
FWCT,34.74576271186441,31.477064806150842,3.268697905713566,0.0,0.0
NAYZ,-1.0,2.1759571018830277,-3.1759571018830277,3.1759571018830277,10.08670351300124
PEVE,34.22818791946309,31.477064806150842,2.7511231133122465,0.0,0.0
LAJU,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
BMBL,0.0,2.1759571018830277,-2.1759571018830277,2.1759571018830277,4.734789309235185
CBPE,33.33333333333333,31.477064806150842,1.8562685271824861,0.0,0.0
SOUL,1.818181818181818,2.1759571018830277,-0.3577752837012098,0.3577752837012098,0.12800315362748116
SUNI,14.666666666666666,23.68662946940404,-9.019962802737373,9.019962802737373,81.35972896276584
WINE,34.88372093023256,31.477064806150842,3.406656124081721,0.0,0.0
ELIT,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
BEER,24.545454545454547,23.68662946940404,0.8588250760505076,0.0,0.0
CBRE,34.25925925925926,31.477064806150842,2.782194453108417,0.0,0.0
VTNY,25.0,23.68662946940404,1.3133705305959609,0.0,0.0
PADA,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
MMIX,34.73684210526316,31.477064806150842,3.259777299112315,0.0,0.0
ISAP,7.291666666666667,2.1759571018830277,5.115709564783639,0.0,0.0
BELI,4.888888888888889,9.87077441077441,-4.981885521885522,4.981885521885522,24.819183353172576
KETR,24.666666666666668,23.68662946940404,0.9800371972626287,0.0,0.0
ZATA,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
KDTN,34.66666666666667,31.477064806150842,3.189601860515829,0.0,0.0
NINE,9.333333333333334,9.87077441077441,-0.5374410774410769,0.5374410774410769,0.28884291172102566
MKTR,25.0,31.477064806150842,-6.4770648061508425,6.4770648061508425,41.95236850307785
PRAY,25.0,23.68662946940404,1.3133705305959609,0.0,0.0
CBUT,24.637681159420293,23.68662946940404,0.9510516900162536,0.0,0.0
PDPP,9.624061584472656,31.477064806150842,-21.853003221678186,21.853003221678186,477.55374980667716
BSBK,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
OMED,24.509803921568626,23.68662946940404,0.8231744521645865,0.0,0.0
COAL,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
MEDS,34.4,31.477064806150842,2.922935193849156,0.0,0.0
BUAH,24.742268041237114,23.68662946940404,1.0556385718330752,0.0,0.0
EURO,10.0,2.1759571018830277,7.824042898116972,0.0,0.0
CRAB,34.66666666666667,31.477064806150842,3.189601860515829,0.0,0.0
KLIN,-10.0,2.1759571018830277,-12.175957101883029,12.175957101883029,148.25393134689577
KKES,31.428571428571427,31.477064806150842,-0.04849337757941541,0.04849337757941541,0.002351607669059749
TOOL,34.645669291338585,31.477064806150842,3.1686044851877426,0.0,0.0
RAFI,34.92063492063492,31.477064806150842,3.443570114484075,0.0,0.0
ELPI,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
JARR,24.666666666666668,23.68662946940404,0.9800371972626287,0.0,0.0
RCCC,4.409168384693287,4.409168384693287,0.0,0.0,0.0
AMMS,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
KRYA,-9.6,31.477064806150842,-41.077064806150844,41.077064806150844,1687.3252530887162
AXIO,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
HATM,32.5,31.477064806150842,1.0229351938491575,0.0,0.0
DEWI,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
GULA,24.8,23.68662946940404,1.1133705305959616,0.0,0.0
CHEM,26.666666666666668,31.477064806150842,-4.810398139484175,4.810398139484175,23.13993026035281
TRGU,24.761904761904763,23.68662946940404,1.0752752925007236,0.0,0.0
SWID,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
ASHA,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
OLIV,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
IBOS,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
WINR,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
MTMH,25.0,23.68662946940404,1.3133705305959609,0.0,0.0
TLDN,20.689655172413797,23.68662946940404,-2.996974296990242,2.996974296990242,8.981854936820156
GOTO,23.07692307692308,9.87077441077441,13.20614866614867,0.0,0.0
SICO,24.347826086956523,23.68662946940404,0.6611966175524842,0.0,0.0
WIRG,34.523809523809526,31.477064806150842,3.046744717658683,0.0,0.0
BIKE,34.11764705882353,31.477064806150842,2.6405822526726865,0.0,0.0
STAA,25.0,13.08815054408831,11.91184945591169,0.0,0.0
NANO,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
SMKM,9.848484848484848,9.87077441077441,-0.022289562289563136,0.022289562289563136,0.0004968245870603151
NTBK,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
ENAK,5.294117647058823,13.08815054408831,-7.794032897029486,7.794032897029486,60.746948799977844
BAUT,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
ASLC,25.0,13.08815054408831,11.91184945591169,0.0,0.0
NETV,34.69387755102041,31.477064806150842,3.2168127448695643,0.0,0.0
SEMA,34.44444444444444,31.477064806150842,2.9673796382936004,0.0,0.0
ADMR,35.0,0.625,34.375,0.0,0.0
IPPE,35.0,31.477064806150842,3.5229351938491575,0.0,0.0
DRMA,10.0,13.08815054408831,-3.0881505440883092,3.0881505440883092,9.53667378295292
OBMD,11.11111111111111,31.477064806150842,-20.36595369503973,20.36595369503973,414.7720699085025
NASI,34.193548387096776,31.477064806150842,2.7164835809459333,0.0,0.0
BSML,34.18803418803419,31.477064806150842,2.710969381883345,0.0,0.0
AVIA,4.301075268817205,13.08815054408831,-8.787075275271103,8.787075275271103,77.21269189328073
CMRY,13.636363636363637,13.08815054408831,0.5482130922753274,0.0,0.0
RMKE,1.9417475728155336,13.08815054408831,-11.146402971272776,11.146402971272776,124.24229919799858
WMPP,0.625,0.625,0.0,0.0,0.0
WGSH,10.0,9.87077441077441,0.12922558922558913,0.0,0.0
DEPO,24.481327800829877,13.08815054408831,11.393177256741568,0.0,0.0
TAYS,11.11111111111111,13.08815054408831,-1.9770394329771985,1.9770394329771985,3.9086849195468027
BINO,34.78260869565217,31.477064806150842,3.3055438895013296,0.0,0.0
