Code,Actual,Predicted,Error,AbsoluteError,SquaredError
GUNA,94.66666666666669,25.416476167563737,69.25019049910296,69.25019049910296,4795.588884162049
GOLF,15.0,15.100319668998448,-0.10031966899844846,0.10031966899844846,0.010064035987958261
LABS,76.47058823529412,25.41647137251846,51.05411686277566,51.05411686277566,2606.5228486379538
ISEA,40.8,25.416476167563737,15.38352383243626,15.38352383243626,236.6528055031344
PART,22.857142857142858,22.75705125423106,0.10009160291179597,0.10009160291179597,0.010018328973452645
BLES,40.98360655737705,25.416476167563737,15.567130389813315,15.567130389813315,242.33554857344924
SPRE,40.8,25.416476167563737,15.38352383243626,15.38352383243626,236.6528055031344
BATR,-19.090909090909093,5.4164761675637365,-24.50738525847283,24.50738525847283,600.6119322072113
SOLA,71.81818181818181,25.416476167563737,46.40170565061808,46.40170565061808,2153.1182872866016
DATA,131.91489361702128,15.416476167563737,116.49841744945755,116.49841744945755,13571.881268228075
MHKI,91.25,25.416476167563737,65.83352383243627,65.83352383243627,4334.052860195954
ATLA,164.0,25.416476167563737,138.58352383243627,138.58352383243627,19205.39307781543
AREA,-13.740458015267176,5.4164761675637365,-19.156934182830913,19.156934182830913,366.9881272853155
VISI,2.5,5.4164761675637365,-2.9164761675637365,2.9164761675637365,8.50583323596726
LIVE,18.24324324324324,18.143562912241684,0.09968033100155438,0.09968033100155438,0.009936168388579443
BAIK,-55.75539568345324,15.416476167563737,-71.17187185101697,71.17187185101697,5065.435342777582
HYGN,20.0,15.416476167563737,4.5835238324362635,4.5835238324362635,21.00869072251121
MKAP,117.3913043478261,25.416476167563737,91.97482818026236,91.97482818026236,8459.369018788784
MEJA,4.854368932038835,15.416476167563737,-10.562107235524902,10.562107235524902,111.55810925472748
ALII,51.47058823529412,15.416476167563737,36.05411206773039,36.05411206773039,1299.898996992462
MPIX,-47.01492537313433,5.4164761675637365,-52.43140154069807,52.43140154069807,2749.051867521916
TOSK,-25.6,5.4164761675637365,-31.016476167563738,31.016476167563738,962.0217938530493
UNTD,-30.0,5.4164761675637365,-35.41647616756374,35.41647616756374,1254.3267841276102
SMGA,9.523809523809524,9.623920541245223,-0.10011101743569917,0.10011101743569917,0.010022215812010862
GRPH,-16.50485436893204,15.416476167563737,-31.921330536495777,31.921330536495777,1018.9713432202178
MSJA,25.333333333333336,25.23309738330454,0.1002359500287966,0.1002359500287966,0.010047245678175408
NICE,27.85388127853881,25.416476167563737,2.4374051109750745,2.4374051109750745,5.940943675007415
ACRO,-0.9259259259259258,5.4164761675637365,-6.342402093489662,6.342402093489662,40.22606431550205
SMLE,4.571428571428571,5.4164761675637365,-0.8450475961351653,0.8450475961351653,0.7141054397338215
CGAS,45.5621301775148,15.416476167563737,30.145654009951066,30.145654009951066,908.7604556876788
MANG,-28.000000000000004,15.416476167563737,-43.416476167563744,43.416476167563744,1884.9904028086305
ASLI,-39.0,5.758657350680396,-44.758657350680394,44.758657350680394,2003.3374078356162
SURI,-3.5294117647058822,5.4164761675637365,-8.945887932269619,8.945887932269619,80.0289108967272
AYAM,11.0,11.099908397088207,-0.09990839708820687,0.09990839708820687,0.009981687808734823
MSTI,2.214022140221402,5.4164761675637365,-3.2024540273423345,3.2024540273423345,10.255711797241139
IKPM,4.848484848484849,5.4164761675637365,-0.5679913190788879,0.5679913190788879,0.322614138548975
RGAS,-8.333333333333332,5.4164761675637365,-13.749809500897069,13.749809500897069,189.0572613109593
UDNG,-5.0,5.4164761675637365,-10.416476167563737,10.416476167563737,108.50297574942331
LOPI,-14.000000000000002,5.4164761675637365,-19.416476167563737,19.416476167563737,376.9995467655706
PTPS,-46.96969696969697,5.4164761675637365,-52.386173137260705,52.386173137260705,2744.311135967055
KOKA,-12.5,5.4164761675637365,-17.916476167563737,17.916476167563737,321.00011826287937
BREN,202.5641025641025,25.416476167563737,177.14762639653878,177.14762639653878,31381.281537927684
IOTF,5.0,15.416476167563737,-10.416476167563737,10.416476167563737,108.50297574942331
KOCI,-42.5,5.4164761675637365,-47.91647616756374,47.91647616756374,2295.9886883167037
STRK,128.0,25.416476167563737,102.58352383243627,102.58352383243627,10523.379361880021
AEGS,-32.0,15.416476167563737,-47.41647616756374,47.41647616756374,2248.32221214914
BABY,-2.255639097744361,5.4164761675637365,-7.672115265308097,7.672115265308097,58.861352644173536
RSCH,15.65217391304348,15.552082310131688,0.10009160291179242,0.10009160291179242,0.010018328973451934
LMAX,46.0,25.416476167563737,20.583523832436263,20.583523832436263,423.68145336047166
GRIA,-1.6666666666666667,5.4164761675637365,-7.0831428342304035,7.0831428342304035,50.170912410109516
FOLK,-15.0,5.4164761675637365,-20.416476167563737,20.416476167563737,416.83249910069804
PPRI,-45.0,5.4164761675637365,-50.41647616756374,50.41647616756374,2541.8210691545223
CYBR,132.0,25.416476167563737,106.58352383243627,106.58352383243627,11360.04755253951
HUMI,51.0,25.416476167563737,25.583523832436263,25.583523832436263,654.5166916848343
MSIE,-40.0,5.4164761675637365,-45.41647616756374,45.41647616756374,2062.656307478885
ERAL,-5.641025641025641,5.4164761675637365,-11.057501808589379,11.057501808589379,122.26834624695738
HBAT,-37.96296296296296,5.4164761675637365,-43.3794391305267,43.3794391305267,1881.7757392790709
MUTU,23.14814814814815,23.048056545236353,0.10009160291179597,0.10009160291179597,0.010018328973452645
CNMA,14.074074074074074,14.17398247116228,-0.09990839708820509,0.09990839708820509,0.009981687808734468
RMKO,21.11111111111111,21.011019508199315,0.10009160291179597,0.10009160291179597,0.010018328973452645
MAHA,132.20338983050848,25.416476167563737,106.78691366294476,106.78691366294476,11403.444929657217
INET,100.0,25.416476167563737,74.58352383243627,74.58352383243627,5562.702027263589
TGUK,26.36363636363636,25.416476167563737,0.9471601960726233,0.9471601960726233,0.8971124370243301
CRSN,-9.6,5.4164761675637365,-15.016476167563736,15.016476167563736,225.49455649100966
WIDI,8.0,8.099908397088205,-0.09990839708820509,0.09990839708820509,0.009981687808734468
GRPM,-30.0,15.416476167563737,-45.41647616756374,45.41647616756374,2062.656307478885
AMMN,3.834808259587021,15.416476167563737,-11.581667907976716,11.581667907976716,134.13503153065776
VKTR,15.0,15.416476167563737,-0.4164761675637365,0.4164761675637365,0.17345239814857752
RELF,56.66666666666666,15.416476167563737,41.25019049910292,41.25019049910292,1701.578216212281
KLAS,-8.904109589041095,15.416476167563737,-24.32058575660483,24.32058575660483,591.4908915443698
MAXI,-42.0,5.416476165658446,-47.416476165658445,47.416476165658445,2248.3222119684556
MPXL,13.88888888888889,13.98920855788734,-0.10031966899845024,0.10031966899845024,0.010064035987958618
JATI,114.0,25.416476167563737,88.58352383243627,88.58352383243627,7847.040694571805
RAAM,201.28205128205127,25.416476167563737,175.86557511448754,175.86557511448754,30928.70051034946
DOOH,-1.0,5.4164761675637365,-6.4164761675637365,6.4164761675637365,41.171166408913415
TYRE,2.1739130434782608,5.4164761675637365,-3.2425631240854758,3.2425631240854758,10.51421561367896
SMIL,48.0,15.416476167563737,32.58352383243626,32.58352383243626,1061.686025338942
AWAN,212.0,25.416476167563737,186.58352383243627,186.58352383243627,34813.41136572931
MENN,-30.76923076923077,15.416476167563737,-46.1857069367945,46.1857069367945,2133.119525251468
PIPA,60.0,25.416476167563737,34.58352383243626,34.58352383243626,1196.020120668687
NCKL,15.6,15.500111017435703,0.09988898256429657,0.09988898256429657,0.009977808837730345
GTRA,85.33333333333334,25.416476167563737,59.916857165769606,59.916857165769606,3590.0297726232366
HAJJ,25.0,15.416476167563737,9.583523832436263,9.583523832436263,91.84392904687385
NSSS,3.149606299212598,5.4164761675637365,-2.2668698683511384,2.2668698683511384,5.138699000038307
CUAN,200.0,25.416476167563737,174.58352383243627,174.58352383243627,30479.406793750844
SAGE,40.0,25.416476167563737,14.583523832436263,14.583523832436263,212.67916737123647
TRON,50.0,25.416476167563737,24.583523832436263,24.583523832436263,604.3496440199617
PTMP,13.333333333333334,13.43309738330454,-0.09976404997120625,0.09976404997120625,0.009952865666657337
BDKR,29.0,25.416476167563737,3.5835238324362635,3.5835238324362635,12.841643057638686
FUTR,42.0,25.416476167563737,16.583523832436263,16.583523832436263,275.01326270098156
PGEO,-0.5714285714285714,5.4164761675637365,-5.987904738992308,5.987904738992308,35.855003163246536
KING,-11.538461538461538,5.4164761675637365,-16.954937706025277,16.954937706025277,287.46991261519764
CHIP,43.75,25.416476167563737,18.333523832436263,18.333523832436263,336.11809611450843
HALO,19.0,18.90031966899845,0.09968033100155083,0.09968033100155083,0.009936168388578734
VAST,0.0,5.4164761675637365,-5.4164761675637365,5.4164761675637365,29.33821407378594
HILL,26.4,15.416476167563737,10.983523832436262,10.983523832436262,120.63779577769536
PACK,-37.03703703703704,5.4164761675637365,-42.453513204600775,42.453513204600775,1802.3007834132122
IRSX,-6.930693069306932,5.416476165658446,-12.347169234965378,12.347169234965378,152.45258811687552
FWCT,1.694915254237288,15.416476167563737,-13.72156091332645,13.72156091332645,188.2812338981282
NAYZ,-28.000000000000004,5.4164761675637365,-33.416476167563744,33.416476167563744,1116.6608794573556
PEVE,47.651006711409394,15.416476167563737,32.23453054384566,32.23453054384566,1039.0649593821186
LAJU,41.0,25.416476166854636,15.583523833145364,15.583523833145364,242.84621505820957
BMBL,-39.8936170212766,5.4164761675637365,-45.310093188840334,45.310093188840334,2053.004544781395
CBPE,19.33333333333333,19.233097383304532,0.1002359500287966,0.1002359500287966,0.010047245678175408
SOUL,-36.36363636363637,5.4164761675637365,-41.7801125312001,41.7801125312001,1745.577803119744
SUNI,0.6666666666666667,5.4164761675637365,-4.7498095008970695,4.7498095008970695,22.56069029481207
