Code,Actual,Predicted,Error,AbsoluteError,SquaredError
MSJA,15.333333333333332,19.274915269595027,-3.941581936261695,3.941581936261695,15.536068160264493
NICE,19.863013698630137,20.471793553923604,-0.6087798552934665,0.6087798552934665,0.37061291221113396
ACRO,34.25925925925926,17.39334817380746,16.8659110854518,16.8659110854518,284.4589567423659
SMLE,34.85714285714286,20.611171276115343,14.245971581027518,14.245971581027518,202.9477062874437
CGAS,24.85207100591716,18.861626475972862,5.990444529944298,5.990444529944298,35.885425666339565
MANG,-10.0,0.5722821685281763,-10.572282168528176,10.572282168528176,111.77315025097883
ASLI,-11.0,19.641201790781004,-30.641201790781004,30.641201790781004,938.883247183361
SURI,-4.705882352941177,21.412762178047167,-26.118644530988345,26.118644530988345,682.1835921361273
AYAM,35.0,21.21309315264557,13.78690684735443,13.78690684735443,190.07880041762849
MSTI,7.011070110701106,8.667399499945526,-1.6563293892444202,1.6563293892444202,2.7434270456747942
IKPM,9.696969696969695,20.15046848175605,-10.453498784786355,10.453498784786355,109.2756368435298
RGAS,4.166666666666666,19.85411310999489,-15.687446443328225,15.687446443328225,246.09597591229138
UDNG,10.0,6.901291040524003,3.0987089594759967,3.0987089594759967,9.601997215536814
LOPI,-10.0,3.838148985488731,-13.838148985488731,13.838148985488731,191.4943673445828
PTPS,-34.84848484848485,16.790414684656845,-51.6388995331417,51.6388995331417,2666.575944993902
KOKA,32.8125,23.10945641554298,9.70304358445702,9.70304358445702,94.14905480187255
BREN,25.0,12.966950317399975,12.033049682600025,12.033049682600025,144.79428466392056
IOTF,35.0,18.752829466433795,16.247170533566205,16.247170533566205,263.970550346782
KOCI,-30.0,11.762938468035289,-41.76293846803529,41.76293846803529,1744.1430294849015
STRK,35.0,15.609202325343704,19.390797674656298,19.390797674656298,376.0030344594561
AEGS,-5.0,8.63207442139302,-13.63207442139302,13.63207442139302,185.83345303039783
BABY,9.022556390977442,18.788296649770302,-9.76574025879286,9.76574025879286,95.36968280220763
RSCH,13.91304347826087,21.97474982104388,-8.06170634278301,8.06170634278301,64.99110915726781
LMAX,10.0,4.182388861870776,5.817611138129224,5.817611138129224,33.844599354485204
GRIA,-1.6666666666666667,23.69149131669559,-25.358157983362258,25.358157983362258,643.036176309159
FOLK,13.0,13.974818667034848,-0.9748186670348478,0.9748186670348478,0.9502714335995974
PPRI,-15.0,23.142558966883485,-38.142558966883485,38.142558966883485,1454.8548045421837
CYBR,35.0,13.546911574044726,21.453088425955272,21.453088425955272,460.23500301185607
HUMI,2.0,20.9177364843543,-18.9177364843543,18.9177364843543,357.8807536914698
MSIE,-10.0,2.796599526497726,-12.796599526497726,12.796599526497726,163.7529594415618
ERAL,3.076923076923077,20.525543460249843,-17.448620383326766,17.448620383326766,304.4543532814463
HBAT,-9.25925925925926,1.676483322371901,-10.93574258163116,10.93574258163116,119.59046581170095
MUTU,34.25925925925926,20.104381216208814,14.154878043050445,14.154878043050445,200.3605724136316
CNMA,17.037037037037038,22.5994561271989,-5.56241909016186,5.56241909016186,30.9405061345971
RMKO,24.444444444444443,16.056462981801296,8.387981462643147,8.387981462643147,70.35823301764506
MAHA,34.74576271186441,26.82733871879153,7.918423993072878,7.918423993072878,62.70143853407222
INET,34.65346534653465,18.693567118360114,15.959898228174538,15.959898228174538,254.71835145368874
TGUK,34.54545454545455,21.48366076629437,13.061793779160176,13.061793779160176,170.6104567293075
CRSN,14.4,19.551226616698315,-5.151226616698315,5.151226616698315,26.53513565658117
WIDI,10.0,6.234507946404193,3.765492053595807,3.765492053595807,14.178930405693167
GRPM,-10.0,0.4862595903307323,-10.486259590330732,10.486259590330732,109.96164019580326
AMMN,3.5398230088495577,8.908051565076844,-5.368228556227287,5.368228556227287,28.817877831894098
VKTR,11.0,19.6690034632149,-8.6690034632149,8.6690034632149,75.15162104523192
RELF,10.0,1.7311022207481148,8.268897779251885,8.268897779251885,68.37467048371676
KLAS,34.93150684931507,21.482490726271827,13.449016123043243,13.449016123043243,180.8760346778771
MAXI,-15.0,16.394211380011676,-31.394211380011676,31.394211380011676,985.5965081728546
MPXL,34.25925925925926,14.782817960646392,19.47644129861287,19.47644129861287,379.3317656583129
JATI,35.0,17.592588905133738,17.407411094866262,17.407411094866262,303.01796102567306
RAAM,24.786324786324787,23.122909541964596,1.6634152443601913,1.6634152443601913,2.766950275169875
DOOH,5.0,18.97875894601769,-13.978758946017692,13.978758946017692,195.40570167086966
TYRE,34.78260869565217,17.212802735057444,17.569805960594728,17.569805960594728,308.69808149295005
SMIL,35.0,25.361402400978776,9.638597599021224,9.638597599021224,92.9025636758577
AWAN,35.0,19.23027423829854,15.769725761701459,15.769725761701459,248.68425059927065
MENN,-8.974358974358974,5.211560998473427,-14.185919972832401,14.185919972832401,201.24032547560523
PIPA,34.285714285714285,19.17677918647268,15.108935099241606,15.108935099241606,228.27991983309497
NCKL,4.4,14.411870384600082,-10.011870384600082,10.011870384600082,100.23754859803219
GTRA,34.66666666666667,19.97898150293267,14.687685163734002,14.687685163734002,215.72809546897193
HAJJ,10.0,7.0940498128376355,2.9059501871623645,2.9059501871623645,8.444546490268982
NSSS,6.299212598425196,16.15580731734166,-9.856594718916465,9.856594718916465,97.15245945297195
CUAN,24.545454545454547,22.191362792529603,2.354091752924944,2.354091752924944,5.5417479811892365
SAGE,35.0,11.396722017551744,23.603277982448255,23.603277982448255,557.1147315167266
TRON,31.11111111111111,16.970960829928124,14.140150281182986,14.140150281182986,199.9438499744393
PTMP,19.166666666666668,21.401988362507907,-2.2353216958412396,2.2353216958412396,4.9966630838985555
BDKR,15.0,20.58032599770477,-5.580325997704769,5.580325997704769,31.140038240659724
FUTR,0.0,13.641559250177503,-13.641559250177503,13.641559250177503,186.09213877610338
PGEO,0.0,17.588028889480213,-17.588028889480213,17.588028889480213,309.3387602171906
KING,-10.0,1.1370839043645335,-11.137083904364534,11.137083904364534,124.03463789285557
CHIP,10.0,2.7174120478577404,7.28258795214226,7.28258795214226,53.03608728068759
HALO,17.0,19.661137176173057,-2.6611371761730567,2.6611371761730567,7.08165107041031
VAST,-6.481481481481481,14.032306528611985,-20.513788010093464,20.513788010093464,420.8154985230544
HILL,6.4,13.865701384031732,-7.465701384031732,7.465701384031732,55.736697155533314
PACK,-9.876543209876544,-2.224511465114232,-7.652031744762312,7.652031744762312,58.55358982285016
IRSX,1.98019801980198,13.159949999365743,-11.179751979563763,11.179751979563763,124.98685432455987
FWCT,34.74576271186441,21.894666879701674,12.851095832162734,12.851095832162734,165.15066408743039
NAYZ,-10.0,2.616860414661823,-12.616860414661822,12.616860414661822,159.1851667230605
PEVE,34.22818791946309,17.928522199073782,16.299665720389307,16.299665720389307,265.67910259643423
LAJU,35.0,18.694262830503916,16.305737169496084,16.305737169496084,265.87706464068617
BMBL,-9.574468085106384,6.476591600301057,-16.05105968540744,16.05105968540744,257.63651702451205
CBPE,-0.6666666666666667,17.292586417834443,-17.95925308450111,17.95925308450111,322.5347713531626
SOUL,-10.0,1.4590585488469392,-11.45905854884694,11.45905854884694,131.31002282590214
SUNI,0.0,25.650230484820497,-25.650230484820497,25.650230484820497,657.9343239244148
WINE,34.88372093023256,19.92852396573589,14.955196964496672,14.955196964496672,223.65791624689047
ELIT,-6.666666666666667,17.075972295087773,-23.74263896175444,23.74263896175444,563.71290486822
BEER,17.272727272727273,20.01491872177617,-2.742191449048896,2.742191449048896,7.519613943236884
CBRE,34.25925925925926,14.487061764711521,19.77219749454774,19.77219749454774,390.9397937633999
VTNY,10.0,20.721309117735842,-10.721309117735842,10.721309117735842,114.9464691980457
PADA,10.0,19.325483216000478,-9.325483216000478,9.325483216000478,86.96463721190662
MMIX,34.73684210526316,16.439821085024565,18.297021020238592,18.297021020238592,334.78097821505287
ISAP,-9.375,12.05438772720256,-21.42938772720256,21.42938772720256,459.2186583627797
BELI,0.0,1.4345127610918862,-1.4345127610918862,1.4345127610918862,2.057826861735467
KETR,6.666666666666667,14.630214496615856,-7.9635478299491895,7.9635478299491895,63.418094039888445
ZATA,35.0,17.78124795650816,17.21875204349184,17.21875204349184,296.4854219352544
KDTN,26.0,15.594180593502188,10.405819406497812,10.405819406497812,108.28107752064649
NINE,-8.0,2.129864428563951,-10.129864428563952,10.129864428563952,102.61415334108528
MKTR,8.333333333333332,24.89061702040543,-16.557283687072097,16.557283687072097,274.1436430941838
PRAY,-1.1111111111111112,5.59221486164293,-6.70332597275404,6.70332597275404,44.9345790969989
CBUT,24.637681159420293,18.822460468122777,5.815220691297515,5.815220691297515,33.81679168849475
PDPP,9.624061584472656,17.120347753436683,-7.496286168964026,7.496286168964026,56.19430632700136
BSBK,35.0,18.072726616673613,16.927273383326387,16.927273383326387,286.53258419387
OMED,23.52941176470588,23.377401235614244,0.15201052909163693,0.15201052909163693,0.023107200954719395
COAL,35.0,13.788350683523145,21.211649316476855,21.211649316476855,449.934066725193
MEDS,34.4,21.763403256826905,12.636596743173094,12.636596743173094,159.68357724957283
BUAH,24.742268041237114,17.310360721215133,7.431907320021981,7.431907320021981,55.23324641339631
EURO,0.0,-7.4542057816642515,7.4542057816642515,7.4542057816642515,55.56518383539675
CRAB,34.66666666666667,20.144569314932347,14.522097351734324,14.522097351734324,210.89131149324908
KLIN,-10.0,-3.351206663421845,-6.648793336578155,6.648793336578155,44.206452832526075
KKES,20.952380952380956,19.545100850200022,1.407280102180934,1.407280102180934,1.9804372859943802
TOOL,34.645669291338585,18.988885354428845,15.65678393690974,15.65678393690974,245.13488324707487
RAFI,34.92063492063492,16.906582967493414,18.014051953141504,18.014051953141504,324.50606777048125
ELPI,35.0,21.819695607481407,13.180304392518593,13.180304392518593,173.72042387944492
JARR,24.666666666666668,21.850950698676584,2.8157159679900836,2.8157159679900836,7.928256412394334
RCCC,-13.932981137876158,2.60837455351822,-16.54135569139438,16.54135569139438,273.61644810922525
AMMS,5.0,3.616628012169843,1.3833719878301571,1.3833719878301571,1.9137180567131604
KRYA,-12.8,20.272310575413783,-33.07231057541378,33.07231057541378,1093.7777267966262
AXIO,35.0,22.233926653464614,12.766073346535386,12.766073346535386,162.9726286891212
HATM,1.875,22.629215723075077,-20.754215723075077,20.754215723075077,430.73747027993676
DEWI,35.0,26.666203779450306,8.333796220549694,8.333796220549694,69.45215944564836
GULA,1.6,19.72557242903374,-18.12557242903374,18.12557242903374,328.536375880148
CHEM,3.333333333333333,25.41205399787794,-22.07872066454461,22.07872066454461,487.4699061829891
TRGU,24.761904761904763,23.89518242652528,0.8667223353794817,0.8667223353794817,0.7512076066456628
SWID,8.0,11.86720732781433,-3.867207327814331,3.867207327814331,14.955292516300858
ASHA,35.0,15.692783058029669,19.30721694197033,19.30721694197033,372.7686260443062
OLIV,1.0,6.80876619905443,-5.80876619905443,5.80876619905443,33.74176475527725
IBOS,10.0,3.6170380597444565,6.3829619402555435,6.3829619402555435,40.742203130750816
WINR,35.0,14.80937864755343,20.19062135244657,20.19062135244657,407.6611905978714
MTMH,25.0,11.60694932983783,13.39305067016217,13.39305067016217,179.37380625353134
TLDN,6.0344827586206895,15.098091092699775,-9.063608334079085,9.063608334079085,82.14899603358784
GOTO,13.017751479289942,-1.4566384858716699,14.474389965161611,14.474389965161611,209.50796486357115
SICO,10.434782608695652,21.56226347689961,-11.127480868203957,11.127480868203957,123.82083047224509
WIRG,34.523809523809526,17.55772904737981,16.966080476429717,16.966080476429717,287.84788673268963
BIKE,34.11764705882353,23.116827769677585,11.000819289145944,11.000819289145944,121.01802503244548
STAA,25.0,14.906108520319371,10.093891479680629,10.093891479680629,101.88664520356919
NANO,10.0,6.9916200538898305,3.0083799461101695,3.0083799461101695,9.050349900157826
SMKM,-9.848484848484848,3.158571929566646,-13.007056778051494,13.007056778051494,169.18352602745531
NTBK,35.0,23.65706066412573,11.34293933587427,11.34293933587427,128.66227277732384
ENAK,-2.941176470588235,16.59670629947964,-19.537882770067874,19.537882770067874,381.7288631369151
BAUT,35.0,16.17932937076251,18.82067062923749,18.82067062923749,354.2176429342427
ASLC,25.0,13.769338716958172,11.230661283041828,11.230661283041828,126.12775285441471
NETV,34.69387755102041,5.501852008321872,29.192025542698534,29.192025542698534,852.1743552855637
SEMA,34.44444444444444,22.025310453732544,12.419133990711899,12.419133990711899,154.23488907925565
ADMR,35.0,12.591907919467175,22.408092080532825,22.408092080532825,502.1225906896379
IPPE,35.0,15.891876956550242,19.10812304344976,19.10812304344976,365.12036624361565
DRMA,-0.8,18.680846381044738,-19.48084638104474,19.48084638104474,379.5033757218639
OBMD,-6.666666666666667,23.783281647085737,-30.449948313752405,30.449948313752405,927.1993523101929
NASI,34.193548387096776,20.64318402277292,13.550364364323855,13.550364364323855,183.61237440593783
BSML,34.18803418803419,18.92171152874171,15.266322659292477,15.266322659292477,233.06060753762694
AVIA,-6.989247311827956,5.882940439984823,-12.87218775181278,12.87218775181278,165.69321751791892
CMRY,10.714285714285714,-7.496985671602035,18.21127138588775,18.21127138588775,331.65040549045386
RMKE,-2.912621359223301,22.60437689824691,-25.516998257470213,25.516998257470213,651.1172000717379
WMPP,-0.625,4.029739976374568,-4.654739976374568,4.654739976374568,21.666604247659514
WGSH,10.0,2.4693537134368944,7.530646286563106,7.530646286563106,56.71063349332669
DEPO,24.481327800829877,10.491705623874642,13.989622176955235,13.989622176955235,195.70952865395773
TAYS,-6.666666666666667,16.885352903890585,-23.552019570557253,23.552019570557253,554.6976258519119
BINO,21.014492753623188,20.84147737435171,0.17301537927147592,0.17301537927147592,0.02993432146445266
