Code,Actual,Predicted,Error,AbsoluteError,SquaredError
GUNA,161.33333333333331,31.169356589691187,130.16397674364214,130.16397674364214,16942.66084171941
GOLF,31.0,30.900126486778518,0.09987351322148186,0.09987351322148186,0.009974718643201512
LABS,109.80392156862746,31.169354638474633,78.63456693015283,78.63456693015283,6183.395116292685
ISEA,88.0,31.169356589691187,56.83064341030881,56.83064341030881,3229.722030429676
PART,18.09523809523809,18.19481723786305,-0.09957914262495748,0.09957914262495748,0.009916005645921624
BLES,59.56284153005464,31.169356589691187,28.393484940363454,28.393484940363454,806.1899870586462
SPRE,28.000000000000004,27.900126486778515,0.09987351322148896,0.09987351322148896,0.00997471864320293
BATR,-3.636363636363636,11.169356589691187,-14.805720226054824,14.805720226054824,219.2093514122089
SOLA,129.0909090909091,31.169356589691187,97.9215525012179,97.9215525012179,9588.630444248774
DATA,128.72340425531914,21.169356589691187,107.55404766562795,107.55404766562795,11567.873169260169
MHKI,161.25,31.169356589691187,130.08064341030882,130.08064341030882,16920.97379003992
ATLA,188.0,31.169356589691187,156.83064341030882,156.83064341030882,24595.850712491443
AREA,-10.687022900763358,11.169356589691187,-21.856379490454543,21.856379490454543,477.701324430762
VISI,10.833333333333334,11.169356589691187,-0.33602325635785313,0.33602325635785313,0.11291162881333548
LIVE,17.56756756756757,17.66749139010075,-0.09992382253318155,0.09992382253318155,0.009984770309642762
BAIK,-44.24460431654676,21.169356589691187,-65.41396090623795,65.41396090623795,4278.986281442826
HYGN,22.75862068965517,21.169356589691187,1.5892640999639838,1.5892640999639838,2.5257603794343315
MKAP,131.30434782608694,31.169356589691187,100.13499123639575,100.13499123639575,10027.016469913053
MEJA,2.912621359223301,21.169356589691187,-18.256735230467886,18.256735230467886,333.30838127540727
ALII,56.61764705882353,21.169356589691187,35.448290469132345,35.448290469132345,1256.5812971839791
MPIX,-36.56716417910448,11.169356589691187,-47.73652076879567,47.73652076879567,2278.7754151096606
TOSK,-12.0,11.169356589691187,-23.169356589691187,23.169356589691187,536.8190847802664
UNTD,-24.58333333333333,11.169356589691187,-35.75268992302452,35.75268992302452,1278.254836731939
SMGA,23.809523809523807,23.709447632056985,0.10007617746682129,0.10007617746682129,0.01001524129637071
GRPH,3.883495145631068,21.169356589691187,-17.285861444060117,17.285861444060117,298.80100586324414
MSJA,27.33333333333333,27.2336379482367,0.09969538509662712,0.09969538509662712,0.009939169809564781
NICE,104.337899543379,31.169356589691187,73.1685429536878,73.1685429536878,5353.635677965657
ACRO,10.185185185185183,11.169356589691187,-0.9841714045060037,0.9841714045060037,0.96859335344732
SMLE,26.857142857142858,26.756721999767805,0.10042085737505246,0.10042085737505246,0.010084348595940628
CGAS,93.78698224852072,21.169356589691187,72.61762565882952,72.61762565882952,5273.319556325896
MANG,-29.0,21.169356589691187,-50.16935658969119,50.16935658969119,2516.964340623591
ASLI,-40.0,11.511537772807847,-51.51153777280785,51.51153777280785,2653.4385237194097
SURI,1.1764705882352942,11.169356589691187,-9.992886001455894,9.992886001455894,99.85777063809316
AYAM,12.0,12.099923822533183,-0.09992382253318333,0.09992382253318333,0.009984770309643115
MSTI,4.059040590405904,11.169356589691187,-7.110315999285283,7.110315999285283,50.55659360969227
IKPM,6.666666666666667,11.169356589691187,-4.50268992302452,4.50268992302452,20.274216542906558
RGAS,-10.833333333333334,11.169356589691187,-22.00268992302452,22.00268992302452,484.1183638487647
UDNG,-2.0,11.169356589691187,-13.169356589691187,13.169356589691187,173.4319529864427
LOPI,-20.0,11.169356589691187,-31.169356589691187,31.169356589691187,971.5287902153254
PTPS,-38.38383838383838,11.169356589691187,-49.55319497352957,49.55319497352957,2455.5191320846366
KOKA,14.84375,14.943329142624957,-0.09957914262495748,0.09957914262495748,0.009916005645921624
BREN,142.30769230769232,31.169356589691187,111.13833571800113,111.13833571800113,12351.729666167126
IOTF,15.0,21.169356589691187,-6.169356589691187,6.169356589691187,38.06096073076608
KOCI,-35.0,11.169356589691187,-46.16935658969119,46.16935658969119,2131.6094879060615
STRK,204.0,31.169356589691187,172.83064341030882,172.83064341030882,29870.431301621324
AEGS,-19.0,21.169356589691187,-40.16935658969119,40.16935658969119,1613.5772088297672
BABY,4.511278195488721,11.169356589691187,-6.658078394202466,6.658078394202466,44.33000790334569
RSCH,25.217391304347824,25.117517791126332,0.09987351322149252,0.09987351322149252,0.00997471864320364
LMAX,33.0,31.169356589691187,1.830643410308813,1.830643410308813,3.3512552957070807
GRIA,-0.8333333333333334,11.169356589691187,-12.002689923024521,12.002689923024521,144.0645653882744
FOLK,-5.0,11.169356589691187,-16.169356589691187,16.169356589691187,261.4480925245898
PPRI,-33.57142857142857,11.169356589691187,-44.74078516111976,44.74078516111976,2001.737856833474
CYBR,182.0,31.169356589691187,150.83064341030882,150.83064341030882,22749.882991567738
HUMI,12.0,12.099579142624956,-0.09957914262495571,0.09957914262495571,0.00991600564592127
MSIE,-34.0,11.169356589691187,-45.16935658969119,45.16935658969119,2040.270774726679
ERAL,-1.5384615384615383,11.169356589691187,-12.707818128152725,12.707818128152725,161.48864157820702
HBAT,-24.074074074074076,11.169356589691187,-35.24343066376527,35.24343066376527,1242.0994049516298
MUTU,23.14814814814815,23.04836638875986,0.09978175938828926,0.09978175938828926,0.009956399506622452
CNMA,17.037037037037038,17.137163523815556,-0.10012648677851743,0.10012648677851743,0.010025313354608626
RMKO,25.555555555555557,25.455682042334075,0.09987351322148186,0.09987351322148186,0.009974718643201512
MAHA,98.30508474576273,31.169356589691187,67.13572815607154,67.13572815607154,4507.205995045936
