Code,Actual,Predicted,Error,NegativeError,SquaredNError
GUNA,34.66666666666667,32.39659545638492,2.270071210281749,0.0,0.0
GOLF,35.0,27.993933639354882,7.006066360645118,0.0,0.0
LABS,34.31372549019608,27.929328043461002,6.3843974467350755,0.0,0.0
ISEA,24.8,22.189437641958275,2.610562358041726,0.0,0.0
PART,24.761904761904763,28.094970273333956,-3.3330655114291936,3.3330655114291936,11.109325703478753
BLES,34.42622950819672,26.677463717326066,7.748765790870653,0.0,0.0
SPRE,9.6,7.0739991636885,2.5260008363115,0.0,0.0
BATR,9.090909090909092,19.210618476478498,-10.119709385569406,10.119709385569406,102.40851804838152
SOLA,34.54545454545455,30.050227418432428,4.495227127022119,0.0,0.0
DATA,34.04255319148936,14.313565781526984,19.72898740996238,0.0,0.0
MHKI,35.0,26.71901437672319,8.280985623276809,0.0,0.0
ATLA,35.0,32.507735750289974,2.4922642497100256,0.0,0.0
AREA,6.106870229007633,13.980817401859579,-7.8739471728519455,7.8739471728519455,61.99904408086314
VISI,27.500000000000004,26.70348020699152,0.796519793008482,0.0,0.0
LIVE,17.56756756756757,24.122170391973356,-6.554602824405787,6.554602824405787,42.96281818570832
BAIK,-24.46043165467626,20.226215601371504,-44.68664725604776,44.68664725604776,1996.8964429864411
HYGN,13.79310344827586,16.546998600400357,-2.753895152124498,2.753895152124498,7.5839385088948115
MKAP,34.78260869565217,30.04793904883575,4.734669646816421,0.0,0.0
MEJA,9.70873786407767,1.0657308889075774,8.643006975170092,0.0,0.0
ALII,25.0,20.238378640406598,4.761621359593402,0.0,0.0
MPIX,24.62686567164179,18.869675108617784,5.7571905630240074,0.0,0.0
TOSK,4.0,10.29583722450376,-6.29583722450376,6.29583722450376,39.63756635744721
UNTD,-3.333333333333333,5.083894673929259,-8.417228007262592,8.417228007262592,70.84972732624578
SMGA,34.285714285714285,31.671182449589484,2.614531836124801,0.0,0.0
GRPH,14.563106796116504,12.982252226202403,1.5808545699141003,0.0,0.0
MSJA,15.333333333333332,14.270921028744745,1.0624123045885874,0.0,0.0
NICE,19.863013698630137,17.9993566960148,1.8636570026153372,0.0,0.0
ACRO,34.25925925925926,23.93494549659498,10.324313762664278,0.0,0.0
SMLE,34.85714285714286,24.749757884149762,10.1073849729931,0.0,0.0
CGAS,24.85207100591716,5.735416504312766,19.116654501604394,0.0,0.0
